<2024-CANSAT-ASI-023,00:02:34,154,276,99571,24.0,7.40,15:02:34,28.6131,77.0363,393,7,16.25,-10.73,0.24,-0.04,0.01,0.10,5,14,372>
<2024-CANSAT-ASI-023,00:02:35,155,272,99603,30.4,7.41,15:02:35,28.6117,77.0357,391,6,16.16,-10.87,0.30,-0.03,-0.00,0.10,5,17,437>
<2024-CANSAT-ASI-023,00:02:36,156,271,99518,29.7,7.40,15:02:36,28.6127,77.0370,391,2,16.12,-10.85,0.21,-0.05,-0.00,0.11,5,9,452>
<2024-CANSAT-ASI-023,00:02:37,157,268,99518,21.1,7.44,15:02:37,28.6116,77.0373,390,5,16.20,-10.81,0.27,-0.04,-0.01,0.11,5,1,389>
<2024-CANSAT-ASI-023,00:02:38,158,264,99528,28.4,7.38,15:02:38,28.6123,77.0368,389,5,16.07,-10.88,0.27,-0.07,-0.02,0.12,5,6,447>
<2024-CANSAT-ASI-023,00:02:39,159,259,99539,29.6,7.43,15:02:39,28.6112,77.0362,386,5,16.24,-10.81,0.21,-0.07,-0.01,0.11,5,17,384>
<2024-CANSAT-ASI-023,00:02:40,160,259,99534,30.3,7.42,15:02:40,28.6130,77.0361,384,4,16.16,-10.82,0.25,-0.06,-0.02,0.10,5,6,365>
<2024-CANSAT-ASI-023,00:02:41,161,256,99558,29.4,7.41,15:02:41,28.6130,77.0359,381,5,16.18,-10.82,0.23,-0.07,-0.02,0.11,5,0,400>
<2024-CANSAT-ASI-023,00:02:42,162,253,99563,28.6,7.41,15:02:42,28.6115,77.0365,376,4,16.10,-10.79,0.29,-0.07,-0.01,0.08,5,11,381>
<2024-CANSAT-ASI-023,00:02:43,163,249,99529,30.9,7.37,15:02:43,28.6113,77.0369,371,7,16.26,-10.73,0.21,-0.04,0.00,0.09,5,4,368>
<2024-CANSAT-ASI-023,00:02:44,164,248,99602,21.1,7.47,15:02:44,28.6118,77.0364,369,4,16.09,-10.72,0.30,-0.03,-0.02,0.12,5,3,387>
<2024-CANSAT-ASI-023,00:02:45,165,248,99595,31.9,7.46,15:02:45,28.6126,77.0369,367,3,16.18,-10.79,0.25,-0.06,-0.01,0.08,5,9,370>
<2024-CANSAT-ASI-023,00:02:46,166,246,99521,30.0,7.47,15:02:46,28.6120,77.0364,365,2,16.24,-10.89,0.28,-0.05,-0.01,0.09,5,5,384>
<2024-CANSAT-ASI-023,00:02:47,167,245,99528,25.3,7.37,15:02:47,28.6121,77.0361,361,5,16.15,-10.74,0.23,-0.06,-0.01,0.11,5,11,445>
<2024-CANSAT-ASI-023,00:02:48,168,244,99517,18.3,7.43,15:02:48,28.6116,77.0372,357,5,16.20,-10.89,0.25,-0.07,-0.00,0.08,5,20,400>
<2024-CANSAT-ASI-023,00:02:49,169,243,99558,19.9,7.47,15:02:49,28.6124,77.0358,356,3,16.27,-10.79,0.25,-0.04,-0.01,0.08,5,9,370>
<2024-CANSAT-ASI-023,00:02:50,170,240,99576,20.5,7.42,15:02:50,28.6130,77.0366,351,6,16.08,-10.82,0.26,-0.04,-0.01,0.10,5,15,400>
<2024-CANSAT-ASI-023,00:02:51,171,236,99572,21.4,7.38,15:02:51,28.6130,77.0360,346,5,16.14,-10.79,0.21,-0.06,-0.02,0.09,5,12,448>
<2024-CANSAT-ASI-023,00:02:52,172,232,99562,26.7,7.42,15:02:52,28.6120,77.0375,341,6,16.11,-10.76,0.27,-0.07,-0.00,0.10,5,17,448>
<2024-CANSAT-ASI-023,00:02:53,173,228,99508,18.9,7.40,15:02:53,28.6120,77.0369,340,2,16.10,-10.76,0.28,-0.05,-0.01,0.11,5,18,426>
<2024-CANSAT-ASI-023,00:02:54,174,227,99526,20.8,7.40,15:02:54,28.6125,77.0356,338,4,16.19,-10.81,0.24,-0.05,0.00,0.12,5,3,429>
<2024-CANSAT-ASI-023,00:02:55,175,223,99548,26.4,7.43,15:02:55,28.6112,77.0368,333,6,16.12,-10.88,0.24,-0.03,-0.02,0.09,5,8,409>
<2024-CANSAT-ASI-023,00:02:56,176,220,99529,25.8,7.41,15:02:56,28.6122,77.0367,330,2,16.10,-10.75,0.28,-0.07,-0.02,0.09,5,13,443>
<2024-CANSAT-ASI-023,00:02:57,177,219,99589,29.7,7.44,15:02:57,28.6126,77.0357,328,6,16.10,-10.71,0.20,-0.05,-0.01,0.12,5,5,427>
<2024-CANSAT-ASI-023,00:02:58,178,214,99557,29.2,7.42,15:02:58,28.6126,77.0373,326,2,16.11,-10.81,0.28,-0.04,0.01,0.12,5,13,380>
<2024-CANSAT-ASI-023,00:02:59,179,212,99597,28.6,7.40,15:02:59,28.6127,77.0361,324,2,16.26,-10.77,0.25,-0.06,-0.00,0.10,5,18,422>
<2024-CANSAT-ASI-023,00:03:00,180,208,99534,29.2,7.39,15:03:00,28.6119,77.0368,323,3,16.25,-10.78,0.23,-0.04,-0.01,0.11,5,14,400>
<2024-CANSAT-ASI-023,00:03:01,181,205,99567,23.8,7.39,15:03:01,28.6114,77.0367,323,6,16.20,-10.89,0.28,-0.06,-0.00,0.08,5,13,450>
<2024-CANSAT-ASI-023,00:03:02,182,202,99543,28.9,7.43,15:03:02,28.6132,77.0358,320,7,16.19,-10.75,0.24,-0.05,-0.02,0.12,5,9,462>
<2024-CANSAT-ASI-023,00:03:03,183,200,99506,21.3,7.47,15:03:03,28.6119,77.0371,318,3,16.12,-10.76,0.21,-0.07,-0.02,0.08,5,11,368>
<2024-CANSAT-ASI-023,00:03:04,184,196,99546,22.1,7.47,15:03:04,28.6119,77.0363,315,7,16.25,-10.72,0.25,-0.06,-0.01,0.10,5,18,408>
<2024-CANSAT-ASI-023,00:03:05,185,196,99546,32.7,7.44,15:03:05,28.6122,77.0361,310,5,16.26,-10.80,0.26,-0.04,-0.01,0.11,5,20,381>
<2024-CANSAT-ASI-023,00:03:06,186,194,99533,32.7,7.44,15:03:06,28.6118,77.0371,309,7,16.19,-10.83,0.23,-0.04,0.01,0.10,5,19,454>
<2024-CANSAT-ASI-023,00:03:07,187,193,99535,25.4,7.44,15:03:07,28.6124,77.0372,307,7,16.17,-10.88,0.28,-0.03,-0.03,0.12,5,14,400>
<2024-CANSAT-ASI-023,00:03:08,188,190,99505,25.3,7.41,15:03:08,28.6118,77.0366,307,2,16.13,-10.84,0.22,-0.06,0.00,0.10,5,19,379>
<2024-CANSAT-ASI-023,00:03:09,189,186,99525,31.1,7.42,15:03:09,28.6128,77.0370,305,5,16.11,-10.90,0.24,-0.05,-0.02,0.09,5,16,394>
<2024-CANSAT-ASI-023,00:03:10,190,185,99577,32.6,7.37,15:03:10,28.6131,77.0361,305,6,16.20,-10.78,0.26,-0.03,-0.02,0.08,5,13,365>
<2024-CANSAT-ASI-023,00:03:11,191,184,99595,20.8,7.42,15:03:11,28.6123,77.0360,302,4,16.26,-10.89,0.22,-0.05,-0.01,0.11,5,8,392>
<2024-CANSAT-ASI-023,00:03:12,192,179,99563,32.7,7.44,15:03:12,28.6122,77.0360,299,4,16.25,-10.79,0.22,-0.04,-0.01,0.08,5,2,412>
<2024-CANSAT-ASI-023,00:03:13,193,175,99527,32.2,7.38,15:03:13,28.6113,77.0356,295,4,16.17,-10.77,0.21,-0.05,-0.00,0.11,5,4,436>
<2024-CANSAT-ASI-023,00:03:14,194,174,99592,20.7,7.39,15:03:14,28.6120,77.0375,293,7,16.19,-10.86,0.30,-0.06,-0.00,0.10,5,8,408>
<2024-CANSAT-ASI-023,00:03:15,195,169,99564,22.7,7.42,15:03:15,28.6131,77.0360,288,5,16.13,-10.86,0.23,-0.05,-0.02,0.10,5,19,371>
<2024-CANSAT-ASI-023,00:03:16,196,167,99559,19.7,7.42,15:03:16,28.6114,77.0357,285,5,16.07,-10.81,0.23,-0.03,-0.02,0.09,5,0,391>
<2024-CANSAT-ASI-023,00:03:17,197,163,99520,18.4,7.44,15:03:17,28.6128,77.0356,285,6,16.22,-10.87,0.23,-0.05,-0.01,0.11,5,17,427>
<2024-CANSAT-ASI-023,00:03:18,198,162,99513,26.8,7.38,15:03:18,28.6132,77.0373,283,6,16.17,-10.78,0.28,-0.06,0.00,0.11,5,9,363>
<2024-CANSAT-ASI-023,00:03:19,199,157,99571,30.9,7.47,15:03:19,28.6116,77.0361,281,4,16.14,-10.77,0.30,-0.04,-0.02,0.11,5,17,417>
